"","donorURI","time","amount","comment","run"
"39","/tracker/donor/315647/17",2016-01-10 00:28:32,6.66,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"40","/tracker/donor/45856/17",2016-01-10 00:28:31,44.44,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"41",NA,2016-01-10 00:28:24,200,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"42","/tracker/donor/17923/17",2016-01-10 00:28:23,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"43","/tracker/donor/315644/17",2016-01-10 00:28:15,150,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"44",NA,2016-01-10 00:28:12,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"45",NA,2016-01-10 00:28:01,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"46","/tracker/donor/32039/17",2016-01-10 00:28:00,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"47","/tracker/donor/258560/17",2016-01-10 00:27:58,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"48","/tracker/donor/39107/17",2016-01-10 00:27:52,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"49","/tracker/donor/301316/17",2016-01-10 00:27:50,117,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"50",NA,2016-01-10 00:27:46,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"51",NA,2016-01-10 00:27:16,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"52","/tracker/donor/315638/17",2016-01-10 00:27:15,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"53","/tracker/donor/314155/17",2016-01-10 00:27:13,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"54","/tracker/donor/315636/17",2016-01-10 00:27:11,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"55","/tracker/donor/29752/17",2016-01-10 00:27:10,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"56","/tracker/donor/303936/17",2016-01-10 00:27:08,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"57","/tracker/donor/315646/17",2016-01-10 00:26:49,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"58","/tracker/donor/315649/17",2016-01-10 00:26:49,200,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"59","/tracker/donor/314767/17",2016-01-10 00:26:41,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"60","/tracker/donor/300569/17",2016-01-10 00:26:40,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"61","/tracker/donor/315550/17",2016-01-10 00:26:39,45,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"62","/tracker/donor/1170/17",2016-01-10 00:26:37,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"63","/tracker/donor/315652/17",2016-01-10 00:26:37,69,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"64",NA,2016-01-10 00:26:33,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"65",NA,2016-01-10 00:26:32,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"66","/tracker/donor/315637/17",2016-01-10 00:26:27,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"67","/tracker/donor/315634/17",2016-01-10 00:26:26,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"68","/tracker/donor/295792/17",2016-01-10 00:26:25,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"69","/tracker/donor/315641/17",2016-01-10 00:26:22,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"70","/tracker/donor/16809/17",2016-01-10 00:26:20,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"71",NA,2016-01-10 00:26:18,7.5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"72","/tracker/donor/28231/17",2016-01-10 00:26:06,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"73",NA,2016-01-10 00:25:56,15,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"74","/tracker/donor/312338/17",2016-01-10 00:25:56,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"75","/tracker/donor/11944/17",2016-01-10 00:25:53,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"76","/tracker/donor/315633/17",2016-01-10 00:25:48,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"77",NA,2016-01-10 00:25:42,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"78","/tracker/donor/315631/17",2016-01-10 00:25:42,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"79","/tracker/donor/315630/17",2016-01-10 00:25:34,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"80",NA,2016-01-10 00:25:32,5.25,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"81",NA,2016-01-10 00:25:26,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"82",NA,2016-01-10 00:25:22,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"83",NA,2016-01-10 00:25:16,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"84",NA,2016-01-10 00:25:13,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"85",NA,2016-01-10 00:25:12,500,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"86","/tracker/donor/13001/17",2016-01-10 00:25:10,100,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"87","/tracker/donor/315626/17",2016-01-10 00:24:44,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"88","/tracker/donor/27265/17",2016-01-10 00:24:44,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"89","/tracker/donor/8446/17",2016-01-10 00:24:42,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"90","/tracker/donor/21551/17",2016-01-10 00:24:23,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"91",NA,2016-01-10 00:24:19,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"92","/tracker/donor/315625/17",2016-01-10 00:24:15,25,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"93",NA,2016-01-10 00:24:13,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"94","/tracker/donor/260381/17",2016-01-10 00:24:10,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"95","/tracker/donor/29373/17",2016-01-10 00:24:01,75,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"96","/tracker/donor/315635/17",2016-01-10 00:23:55,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"97",NA,2016-01-10 00:23:38,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"98","/tracker/donor/315624/17",2016-01-10 00:23:37,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"99","/tracker/donor/4374/17",2016-01-10 00:23:35,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"100","/tracker/donor/315623/17",2016-01-10 00:23:34,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"101",NA,2016-01-10 08:49:59,20,"No","NA"
"102","/tracker/donor/315725/17",2016-01-10 08:37:38,40,"Yes","NA"
"103",NA,2016-01-10 08:33:50,20,"No","NA"
"104",NA,2016-01-10 07:59:54,50,"Yes","NA"
"105","/tracker/donor/315722/17",2016-01-10 07:05:54,5,"Yes","NA"
"106",NA,2016-01-10 06:23:21,15,"No","NA"
"107",NA,2016-01-10 06:13:53,20,"No","NA"
"108","/tracker/donor/292278/17",2016-01-10 05:56:15,10,"Yes","NA"
"109",NA,2016-01-10 05:31:17,50,"No","NA"
"110","/tracker/donor/262679/17",2016-01-10 05:22:41,100,"No","NA"
"111","/tracker/donor/18522/17",2016-01-10 04:29:07,10,"No","NA"
"112",NA,2016-01-10 04:19:46,10,"No","NA"
"113",NA,2016-01-10 04:01:23,25,"No","NA"
"114","/tracker/donor/266456/17",2016-01-10 04:01:20,50,"Yes","NA"
"115","/tracker/donor/2271/17",2016-01-10 03:58:46,50,"No","NA"
"116",NA,2016-01-10 03:36:53,50,"No","NA"
"117","/tracker/donor/30538/17",2016-01-10 03:25:28,16,"No","NA"
"118",NA,2016-01-10 03:04:53,25,"No","NA"
"119",NA,2016-01-10 02:30:58,10,"No","NA"
"120","/tracker/donor/13310/17",2016-01-10 02:26:24,10,"No","NA"
"121","/tracker/donor/315715/17",2016-01-10 01:58:45,5,"No","NA"
"122","/tracker/donor/299052/17",2016-01-10 01:56:30,10,"No","NA"
"123",NA,2016-01-10 01:36:27,50,"No","NA"
"124","/tracker/donor/198/17",2016-01-10 01:32:49,50,"Yes","NA"
"125","/tracker/donor/255378/17",2016-01-10 01:30:13,20,"No","NA"
"126",NA,2016-01-10 01:12:50,20,"No","NA"
"127",NA,2016-01-10 01:06:58,15,"No","NA"
"128",NA,2016-01-10 01:02:47,5,"Yes","NA"
"129",NA,2016-01-10 00:58:45,100,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"130",NA,2016-01-10 00:54:47,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"131","/tracker/donor/12859/17",2016-01-10 00:54:12,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"132",NA,2016-01-10 00:53:43,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"133","/tracker/donor/316/17",2016-01-10 00:53:26,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"134","/tracker/donor/315711/17",2016-01-10 00:53:00,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"135","/tracker/donor/43800/17",2016-01-10 00:52:21,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"136",NA,2016-01-10 00:51:56,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"137","/tracker/donor/315708/17",2016-01-10 00:51:51,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"138",NA,2016-01-10 00:51:36,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"139",NA,2016-01-10 00:51:17,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"140",NA,2016-01-10 00:51:05,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"141","/tracker/donor/258285/17",2016-01-10 00:50:21,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"142",NA,2016-01-10 00:50:19,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"143","/tracker/donor/315703/17",2016-01-10 00:50:12,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"144","/tracker/donor/298458/17",2016-01-10 00:49:07,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"145",NA,2016-01-10 00:48:38,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"146",NA,2016-01-10 00:47:48,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"147","/tracker/donor/40174/17",2016-01-10 00:47:42,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"148",NA,2016-01-10 00:47:35,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"149","/tracker/donor/315701/17",2016-01-10 00:47:31,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"150","/tracker/donor/266873/17",2016-01-10 00:47:17,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"151","/tracker/donor/305711/17",2016-01-10 00:19:24,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"152","/tracker/donor/34623/17",2016-01-10 00:19:23,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"153",NA,2016-01-10 00:19:04,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"154","/tracker/donor/43504/17",2016-01-10 00:19:03,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"155",NA,2016-01-10 00:18:59,25,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"156",NA,2016-01-10 00:18:56,NA,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"157","/tracker/donor/314645/17",2016-01-10 00:18:55,NA,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"158","/tracker/donor/267390/17",2016-01-10 00:18:53,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"159","/tracker/donor/30176/17",2016-01-10 00:18:49,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"160",NA,2016-01-10 00:18:48,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"161","/tracker/donor/315604/17",2016-01-10 00:18:35,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"162","/tracker/donor/301738/17",2016-01-10 00:18:34,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"163",NA,2016-01-10 00:18:26,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"164",NA,2016-01-10 00:18:25,15,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"165",NA,2016-01-10 00:18:17,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"166",NA,2016-01-10 00:18:16,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"167","/tracker/donor/5510/17",2016-01-10 00:18:07,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"168",NA,2016-01-10 00:17:47,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"169","/tracker/donor/300700/17",2016-01-10 00:17:40,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"170","/tracker/donor/257951/17",2016-01-10 00:17:24,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"171","/tracker/donor/40334/17",2016-01-10 00:17:16,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"172","/tracker/donor/295574/17",2016-01-10 00:17:04,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"173",NA,2016-01-10 00:16:53,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"174","/tracker/donor/315600/17",2016-01-10 00:16:52,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"175","/tracker/donor/315599/17",2016-01-10 00:16:18,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"176","/tracker/donor/256589/17",2016-01-10 00:16:07,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"177",NA,2016-01-10 00:16:02,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"178",NA,2016-01-10 00:15:32,100,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"179","/tracker/donor/1367/17",2016-01-10 00:15:19,70,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"180","/tracker/donor/5198/17",2016-01-10 00:15:04,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"181","/tracker/donor/21384/17",2016-01-10 00:14:53,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"182","/tracker/donor/315591/17",2016-01-10 00:14:48,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"183","/tracker/donor/315594/17",2016-01-10 00:14:45,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"184","/tracker/donor/315592/17",2016-01-10 00:14:38,5.01,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"185",NA,2016-01-10 00:14:02,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"186","/tracker/donor/294461/17",2016-01-10 00:14:02,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"187","/tracker/donor/31716/17",2016-01-10 00:14:02,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"188","/tracker/donor/315589/17",2016-01-10 00:13:58,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"189","/tracker/donor/306314/17",2016-01-10 00:13:57,10.91,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"190","/tracker/donor/30354/17",2016-01-10 00:13:51,6.66,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"191","/tracker/donor/304714/17",2016-01-10 00:13:37,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"192","/tracker/donor/3095/17",2016-01-10 00:13:29,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"193",NA,2016-01-10 00:13:28,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"194","/tracker/donor/315593/17",2016-01-10 00:13:24,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"195","/tracker/donor/33456/17",2016-01-10 00:13:22,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"196","/tracker/donor/315587/17",2016-01-10 00:13:18,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"197","/tracker/donor/306711/17",2016-01-10 00:13:17,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"198",NA,2016-01-10 00:13:09,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"199",NA,2016-01-10 00:13:00,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"200",NA,2016-01-10 00:12:59,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"201","/tracker/donor/39942/17",2016-01-10 00:23:33,17.77,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"202","/tracker/donor/315629/17",2016-01-10 00:23:32,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"203","/tracker/donor/315628/17",2016-01-10 00:23:27,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"204","/tracker/donor/29734/17",2016-01-10 00:23:24,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"205",NA,2016-01-10 00:23:19,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"206",NA,2016-01-10 00:23:02,7,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"207","/tracker/donor/263418/17",2016-01-10 00:23:01,20,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"208","/tracker/donor/315619/17",2016-01-10 00:22:51,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"209","/tracker/donor/315621/17",2016-01-10 00:22:48,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"210","/tracker/donor/39681/17",2016-01-10 00:22:36,9,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"211","/tracker/donor/2985/17",2016-01-10 00:22:36,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"212","/tracker/donor/315068/17",2016-01-10 00:22:35,75,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"213",NA,2016-01-10 00:22:17,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"214","/tracker/donor/1582/17",2016-01-10 00:22:17,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"215","/tracker/donor/315615/17",2016-01-10 00:22:14,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"216",NA,2016-01-10 00:22:13,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"217",NA,2016-01-10 00:22:03,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"218",NA,2016-01-10 00:22:00,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"219","/tracker/donor/291772/17",2016-01-10 00:21:55,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"220",NA,2016-01-10 00:21:53,30,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"221",NA,2016-01-10 00:21:49,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"222","/tracker/donor/28448/17",2016-01-10 00:21:47,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"223","/tracker/donor/3610/17",2016-01-10 00:21:46,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"224",NA,2016-01-10 00:21:41,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"225","/tracker/donor/301599/17",2016-01-10 00:21:35,100,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"226","/tracker/donor/9516/17",2016-01-10 00:21:23,45,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"227",NA,2016-01-10 00:21:22,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"228","/tracker/donor/258236/17",2016-01-10 00:21:16,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"229","/tracker/donor/221/17",2016-01-10 00:21:05,15,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"230","/tracker/donor/315613/17",2016-01-10 00:21:03,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"231",NA,2016-01-10 00:21:00,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"232","/tracker/donor/288747/17",2016-01-10 00:20:56,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"233","/tracker/donor/33501/17",2016-01-10 00:20:51,42.69,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"234","/tracker/donor/30978/17",2016-01-10 00:20:46,50,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"235","/tracker/donor/265559/17",2016-01-10 00:20:41,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"236","/tracker/donor/12014/17",2016-01-10 00:20:35,25,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"237","/tracker/donor/315611/17",2016-01-10 00:20:35,50,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"238","/tracker/donor/315612/17",2016-01-10 00:20:28,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"239","/tracker/donor/311448/17",2016-01-10 00:20:26,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"240",NA,2016-01-10 00:20:22,25,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"241",NA,2016-01-10 00:20:17,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"242","/tracker/donor/254817/17",2016-01-10 00:20:15,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"243","/tracker/donor/53489/17",2016-01-10 00:19:57,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"244","/tracker/donor/34195/17",2016-01-10 00:19:49,20,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"245","/tracker/donor/315609/17",2016-01-10 00:19:41,10,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"246","/tracker/donor/315608/17",2016-01-10 00:19:41,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"247","/tracker/donor/264717/17",2016-01-10 00:19:37,5,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"248","/tracker/donor/37217/17",2016-01-10 00:19:31,10,"No","Final Fantasy Iv Any% No 64 Floor Glitch"
"249","/tracker/donor/296496/17",2016-01-10 00:19:26,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"250","/tracker/donor/8406/17",2016-01-10 00:19:24,5,"Yes","Final Fantasy Iv Any% No 64 Floor Glitch"
"251","/tracker/donor/314484/17",2016-05-09 23:16:19,5,"No","NA"
"252","/tracker/donor/2809/17",2016-01-18 08:10:30,50,"Yes","NA"
